district,state,year,month,ndvi
Balaghat,Madhya Pradesh,2021,10,0.6727
Betul,Madhya Pradesh,2021,10,0.612
Bhind,Madhya Pradesh,2021,10,0.3975
Bhopal,Madhya Pradesh,2021,10,0.3812
Chhatarpur,Madhya Pradesh,2021,10,0.4633
Chhindwara,Madhya Pradesh,2021,10,0.5857
Damoh,Madhya Pradesh,2021,10,0.4683
Datia,Madhya Pradesh,2021,10,0.5512
Dewas,Madhya Pradesh,2021,10,0.4345
Dhar,Madhya Pradesh,2021,10,0.4666
Gwalior,Madhya Pradesh,2021,10,0.5359
Indore,Madhya Pradesh,2021,10,0.3726
Jhabua,Madhya Pradesh,2021,10,0.5775
Narsinghpur,Madhya Pradesh,2021,10,0.5415
Panna,Madhya Pradesh,2021,10,0.5085
Raisen,Madhya Pradesh,2021,10,0.5316
Ratlam,Madhya Pradesh,2021,10,0.4158
Rewa,Madhya Pradesh,2021,10,0.5346
Sagar,Madhya Pradesh,2021,10,0.442
Satna,Madhya Pradesh,2021,10,0.5341
Sehore,Madhya Pradesh,2021,10,0.44
Seoni,Madhya Pradesh,2021,10,0.536
Shajapur,Madhya Pradesh,2021,10,0.3843
Shivpuri,Madhya Pradesh,2021,10,0.5003
Sidhi,Madhya Pradesh,2021,10,0.5224
Tikamgarh,Madhya Pradesh,2021,10,0.4708
Ujjain,Madhya Pradesh,2021,10,0.3385
Vidisha,Madhya Pradesh,2021,10,0.3964
Agra,Uttar Pradesh,2021,10,0.4008
Azamgarh,Uttar Pradesh,2021,10,0.537
Ballia,Uttar Pradesh,2021,10,0.4445
Bara Banki,Uttar Pradesh,2021,10,0.5382
Bareilly,Uttar Pradesh,2021,10,0.5247
Bijnor,Uttar Pradesh,2021,10,0.5759
Etah,Uttar Pradesh,2021,10,0.4505
Fatehpur,Uttar Pradesh,2021,10,0.4645
Ghaziabad,Uttar Pradesh,2021,10,0.4811
Ghazipur,Uttar Pradesh,2021,10,0.5218
Hardoi,Uttar Pradesh,2021,10,0.5049
Jalaun,Uttar Pradesh,2021,10,0.386
Jaunpur,Uttar Pradesh,2021,10,0.5503
Jhansi,Uttar Pradesh,2021,10,0.4907
Kanpur,Uttar Pradesh,2021,10,0.4574
Lakhimpur Kheri,Uttar Pradesh,2021,10,0.5132
Lalitpur,Uttar Pradesh,2021,10,0.386
Lucknow,Uttar Pradesh,2021,10,0.5415
Mainpuri,Uttar Pradesh,2021,10,0.4903
Mirzapur,Uttar Pradesh,2021,10,0.4748
Muzaffarnagar,Uttar Pradesh,2021,10,0.5802
Pilibhit,Uttar Pradesh,2021,10,0.5312
Pratapgarh,Uttar Pradesh,2021,10,0.5926
Rae Bareli,Uttar Pradesh,2021,10,0.5588
Rampur,Uttar Pradesh,2021,10,0.4893
Saharanpur,Uttar Pradesh,2021,10,0.5344
Shahjahanpur,Uttar Pradesh,2021,10,0.5136
Sitapur,Uttar Pradesh,2021,10,0.5587
Sultanpur,Uttar Pradesh,2021,10,0.5756
Unnao,Uttar Pradesh,2021,10,0.5042
Badaun,Uttar Pradesh,2021,10,0.4756
Firozabad,Uttar Pradesh,2021,10,0.4533
Kanpur Dehat,Uttar Pradesh,2021,10,0.4874
Mau,Uttar Pradesh,2021,10,0.5081
Siddharth Nagar,Uttar Pradesh,2021,10,0.5583
Sonbhadra,Uttar Pradesh,2021,10,0.5286
Dehra Dun,Uttarakhand,2021,10,0.6647
Pauri Garhwal,Uttarakhand,2021,10,0.7099
Haridwar,Uttarakhand,2021,10,0.5732
Tehri Garhwal,Uttarakhand,2021,10,0.6558
Uttarkashi,Uttarakhand,2021,10,0.4856
Adilabad,Andhra Pradesh,2021,10,0.6597
Anantapur,Andhra Pradesh,2021,10,0.2959
Chittoor,Andhra Pradesh,2021,10,0.4347
Cuddapah,Andhra Pradesh,2021,10,0.3557
East Godavari,Andhra Pradesh,2021,10,0.592
Guntur,Andhra Pradesh,2021,10,0.4628
Hyderabad,Andhra Pradesh,2021,10,0.2514
Karimnagar,Andhra Pradesh,2021,10,0.611
Khammam,Andhra Pradesh,2021,10,0.6212
Krishna,Andhra Pradesh,2021,10,0.5887
Kurnool,Andhra Pradesh,2021,10,0.4517
Mahbubnagar,Andhra Pradesh,2021,10,0.5532
Medak,Andhra Pradesh,2021,10,0.5883
Nalgonda,Andhra Pradesh,2021,10,0.5437
Nellore,Andhra Pradesh,2021,10,0.325
Nizamabad,Andhra Pradesh,2021,10,0.5718
Prakasam,Andhra Pradesh,2021,10,0.4427
Rangareddi,Andhra Pradesh,2021,10,0.581
Srikakulam,Andhra Pradesh,2021,10,0.5434
Vishakhapatnam,Andhra Pradesh,2021,10,0.6184
Vizianagaram,Andhra Pradesh,2021,10,0.6056
Warangal,Andhra Pradesh,2021,10,0.6132
West Godavari,Andhra Pradesh,2021,10,0.5955
North Goa,Goa,2021,10,0.63
South Goa,Goa,2021,10,0.6601
Surat,Gujarat,2021,10,0.5611
The Dangs,Gujarat,2021,10,0.698
Valsad,Gujarat,2021,10,0.5483
Navsari,Gujarat,2021,10,0.5605
Belgaum,Karnataka,2021,10,0.5679
Bellary,Karnataka,2021,10,0.4408
Bidar,Karnataka,2021,10,0.5839
Bijapur,Karnataka,2021,10,0.5218
Chikmagalur,Karnataka,2021,10,-0.0226
Dakshin Kannad,Karnataka,2021,10,0.4523
Dharwad,Karnataka,2021,10,0.4557
Gulbarga,Karnataka,2021,10,0.6208
Hassan,Karnataka,2021,10,0.0
Kodagu,Karnataka,2021,10,0.0
Kolar,Karnataka,2021,10,0.0
Mandya,Karnataka,2021,10,0.4537
Mysore,Karnataka,2021,10,0.4927
Raichur,Karnataka,2021,10,0.5621
Shimoga,Karnataka,2021,10,0.2535
Tumkur,Karnataka,2021,10,0.3031
Uttar Kannand,Karnataka,2021,10,0.6826
Bagalkot,Karnataka,2021,10,0.4757
Bangalore Rural,Karnataka,2021,10,0.0
Bangalore Urban,Karnataka,2021,10,0.0
Chamrajnagar,Karnataka,2021,10,0.3529
Chitradurga,Karnataka,2021,10,0.2809
Davanagere,Karnataka,2021,10,0.39
Gadag,Karnataka,2021,10,0.3352
Haveri,Karnataka,2021,10,0.0
Koppal,Karnataka,2021,10,0.397
Udupi,Karnataka,2021,10,0.374
Kannur,Kerala,2021,10,0.0
Ernakulam,Kerala,2021,10,0.1645
Idukki,Kerala,2021,10,0.0
Kasaragod,Kerala,2021,10,0.4215
Kottayam,Kerala,2021,10,0.0
Kozhikode,Kerala,2021,10,0.0
Malappuram,Kerala,2021,10,0.0
Palakkad,Kerala,2021,10,0.0
Pattanamtitta,Kerala,2021,10,0.0
Kollam,Kerala,2021,10,0.5306
Thrissur,Kerala,2021,10,0.0
Thiruvananthapuram,Kerala,2021,10,0.5257
Wayanad,Kerala,2021,10,0.0
Alappuzha,Kerala,2021,10,0.4324
Kavaratti,Lakshadweep,2021,10,0.0
Akola,Maharashtra,2021,10,0.5869
Amravati,Maharashtra,2021,10,0.6487
Bhandara,Maharashtra,2021,10,0.6432
Buldana,Maharashtra,2021,10,0.5721
Chandrapur,Maharashtra,2021,10,0.6558
Dhule,Maharashtra,2021,10,0.5118
Garhchiroli,Maharashtra,2021,10,0.7127
Jalgaon,Maharashtra,2021,10,0.6179
Kolhapur,Maharashtra,2021,10,0.6437
Latur,Maharashtra,2021,10,0.5342
Nagpur,Maharashtra,2021,10,0.6076
Nanded,Maharashtra,2021,10,0.6018
Nashik,Maharashtra,2021,10,0.4959
Osmanabad,Maharashtra,2021,10,0.4844
Pune,Maharashtra,2021,10,0.5265
Raigarh,Maharashtra,2021,10,0.6328
Ratnagiri,Maharashtra,2021,10,0.6951
Sindhudurg,Maharashtra,2021,10,0.6474
Sangli,Maharashtra,2021,10,0.501
Satara,Maharashtra,2021,10,0.5421
Solapur,Maharashtra,2021,10,0.5063
Thane,Maharashtra,2021,10,0.5805
Wardha,Maharashtra,2021,10,0.6288
Yavatmal,Maharashtra,2021,10,0.6128
Aurangabad,Maharashtra,2021,10,0.5902
Ahmednagar,Maharashtra,2021,10,0.512
Bid,Maharashtra,2021,10,0.5437
Gondiya,Maharashtra,2021,10,0.6788
Hingoli,Maharashtra,2021,10,0.5703
Jalna,Maharashtra,2021,10,0.5776
Mumbai Suburban,Maharashtra,2021,10,0.3801
Mumbai city,Maharashtra,2021,10,0.1773
Parbhani,Maharashtra,2021,10,0.5942
Washim,Maharashtra,2021,10,0.5776
Cuttack,Orissa,2021,10,0.6266
Dhenkanal,Orissa,2021,10,0.663
Ganjam,Orissa,2021,10,0.5999
Kalahandi,Orissa,2021,10,0.5857
Keonjhar,Orissa,2021,10,0.6549
Koraput,Orissa,2021,10,0.4957
Mayurbhanj,Orissa,2021,10,0.6134
Puri,Orissa,2021,10,0.4095
Sambalpur,Orissa,2021,10,0.6511
Angul,Orissa,2021,10,0.5955
Baleshwar,Orissa,2021,10,0.5782
Baragarh,Orissa,2021,10,0.5634
Bhadrak,Orissa,2021,10,0.5608
Bolangir,Orissa,2021,10,0.5468
Boudh,Orissa,2021,10,0.6265
Deogarh,Orissa,2021,10,0.6095
Gajapati,Orissa,2021,10,0.4309
Jagatsinghpur,Orissa,2021,10,0.512
Jajpur,Orissa,2021,10,0.5602
Jharsuguda,Orissa,2021,10,0.4757
Kandhamal,Orissa,2021,10,0.6422
Kendrapara,Orissa,2021,10,0.5106
Khordha,Orissa,2021,10,0.6747
Malkangiri,Orissa,2021,10,0.5825
Nabarangpur,Orissa,2021,10,0.5077
Nayagarh,Orissa,2021,10,0.6722
Nuapada,Orissa,2021,10,0.5874
Rayagada,Orissa,2021,10,0.5689
Sonepur,Orissa,2021,10,0.5833
Thoothukudi,Tamil Nadu,2021,10,-0.1277
Coimbatore,Tamil Nadu,2021,10,0.0
Dharmapuri,Tamil Nadu,2021,10,0.0
Virudhunagar,Tamil Nadu,2021,10,0.0
Kanniyakumari,Tamil Nadu,2021,10,0.4486
Nilgiris,Tamil Nadu,2021,10,0.0571
Erode,Tamil Nadu,2021,10,0.461
Pudukkottai,Tamil Nadu,2021,10,0.2281
Dindigul,Tamil Nadu,2021,10,0.488
Ramanathapuram,Tamil Nadu,2021,10,0.0
Salem,Tamil Nadu,2021,10,0.4361
Thanjavur,Tamil Nadu,2021,10,0.3841
Sivaganga,Tamil Nadu,2021,10,0.0
Tiruchchirappalli,Tamil Nadu,2021,10,0.5372
Tirunelveli Kattabo,Tamil Nadu,2021,10,0.0
Ariyalur,Tamil Nadu,2021,10,0.5537
Chennai,Tamil Nadu,2021,10,0.2273
Cuddalore,Tamil Nadu,2021,10,0.4644
Kancheepuram,Tamil Nadu,2021,10,0.4799
Karur,Tamil Nadu,2021,10,0.5109
Madurai,Tamil Nadu,2021,10,0.0
Nagapattinam,Tamil Nadu,2021,10,0.3445
Namakkal,Tamil Nadu,2021,10,0.4688
Perambalur,Tamil Nadu,2021,10,0.5451
Theni,Tamil Nadu,2021,10,0.0
Thiruvallur,Tamil Nadu,2021,10,0.3974
Tiruvannamalai,Tamil Nadu,2021,10,0.5726
Vellore,Tamil Nadu,2021,10,0.4725
Villupuram,Tamil Nadu,2021,10,0.5405
East Midnapore,West Bengal,2021,10,0.4392
Durg,Chhattisgarh,2021,10,0.6539
Bastar,Chhattisgarh,2021,10,0.5866
Dantewada,Chhattisgarh,2021,10,0.6834
Dhamtari,Chhattisgarh,2021,10,0.6385
Janjgir-Champa,Chhattisgarh,2021,10,0.6174
Kanker,Chhattisgarh,2021,10,0.6681
Mahasamund,Chhattisgarh,2021,10,0.6373
Raipur,Chhattisgarh,2021,10,0.648
Raj Nandgaon,Chhattisgarh,2021,10,0.643
Dadra and Nagar Haveli,Dadra and Nagar Haveli,2021,10,0.6102
Daman,Daman and Diu,2021,10,0.2359
Junagadh,Daman and Diu,2021,10,0.4583
Burhanpur,Madhya Pradesh,2021,10,0.6308
Karaikal,Puducherry,2021,10,0.3229
Mahe,Puducherry,2021,10,0.0
Puducherry,Puducherry,2021,10,0.4079
Yanam,Puducherry,2021,10,0.4494
Karnal,Haryana,2022,1,0.0
Kurukshetra,Haryana,2022,1,0.0
Mahendragarh,Haryana,2022,1,0.6068
Sonepat,Haryana,2022,1,0.0
Kaithal,Haryana,2022,1,0.7644
Panipat,Haryana,2022,1,0.0
Rewari,Haryana,2022,1,0.0
Yamuna Nagar,Haryana,2022,1,0.0
Bharatpur,Rajasthan,2022,1,0.5818
Dhaulpur,Rajasthan,2022,1,0.4839
Purba Singhbhum,Jharkhand,2022,1,0.4158
Gorakhpur,Uttar Pradesh,2022,1,0.0
Maharajganj,Uttar Pradesh,2022,1,0.5721
Kota,Rajasthan,2022,1,0.5485
Baran,Rajasthan,2022,1,0.6056
East Khasi Hills,Meghalaya,2022,1,0.5604
West Garo Hills,Meghalaya,2022,1,0.5483
Ri-Bhoi,Meghalaya,2022,1,0.6777
South Garo Hills,Meghalaya,2022,1,0.5921
Patiala,Punjab,2022,1,0.6272
Rupnagar,Punjab,2022,1,0.0
Fatehgarh Sahib,Punjab,2022,1,0.1503
Dakshin Dinajpur,West Bengal,2022,1,0.3398
Uttar Dinajpur,West Bengal,2022,1,0.3802
Ambala,Haryana,2022,1,0.0
Panchkula,Haryana,2022,1,0.6466
Deoria,Uttar Pradesh,2022,1,0.1722
Kushinagar,Uttar Pradesh,2022,1,0.0
Bathinda,Punjab,2022,1,0.6848
Hoshiarpur,Punjab,2022,1,0.5067
Mansa,Punjab,2022,1,0.7601
Muktsar,Punjab,2022,1,0.6273
Nawan Shehar,Punjab,2022,1,0.0
North Tripura,Tripura,2022,1,0.563
South Tripura,Tripura,2022,1,0.6266
Dhalai,Tripura,2022,1,0.6579
Hamirpur,Uttar Pradesh,2022,1,0.5818
Mahoba,Uttar Pradesh,2022,1,0.5601
Faridkot,Punjab,2022,1,0.6253
Moga,Punjab,2022,1,0.7178
Jaipur,Rajasthan,2022,1,0.4004
Udaipur,Rajasthan,2022,1,0.4525
Dausa,Rajasthan,2022,1,0.5042
Rajsamand,Rajasthan,2022,1,0.3484
Bahraich,Uttar Pradesh,2022,1,0.2275
Faizabad,Uttar Pradesh,2022,1,0.3797
Ambedkar Nagar,Uttar Pradesh,2022,1,0.5337
Sant Ravi Das Nagar,Uttar Pradesh,2022,1,0.3333
Shravasti,Uttar Pradesh,2022,1,0.3889
Naini Tal,Uttarakhand,2022,1,0.6736
Udham Singh Nagar,Uttarakhand,2022,1,0.463
East Imphal,Manipur,2022,1,0.5148
West Imphal,Manipur,2022,1,0.3456
Sawai Madhopur,Rajasthan,2022,1,0.6038
Karauli,Rajasthan,2022,1,0.4857
Aligarh,Uttar Pradesh,2022,1,0.5533
Allahabad,Uttar Pradesh,2022,1,0.3984
Banda,Uttar Pradesh,2022,1,0.4614
Gonda,Uttar Pradesh,2022,1,0.1934
Mathura,Uttar Pradesh,2022,1,0.5679
Moradabad,Uttar Pradesh,2022,1,0.4607
Varanasi,Uttar Pradesh,2022,1,0.278
Balrampur,Uttar Pradesh,2022,1,0.4204
Chandauli,Uttar Pradesh,2022,1,0.2634
Chitrakoot,Uttar Pradesh,2022,1,0.4534
Hathras,Uttar Pradesh,2022,1,0.6346
Jyotiba Phule Nagar,Uttar Pradesh,2022,1,0.4119
Kaushambi,Uttar Pradesh,2022,1,0.4151
Bharuch,Gujarat,2022,1,0.4183
Junagadh,Gujarat,2022,1,0.551
Kheda,Gujarat,2022,1,0.4736
Anand,Gujarat,2022,1,0.5023
Dahod,Gujarat,2022,1,0.4694
Narmada,Gujarat,2022,1,0.4395
Panch Mahals,Gujarat,2022,1,0.4462
Porbandar,Gujarat,2022,1,0.5059
Hisar,Haryana,2022,1,0.6939
Rohtak,Haryana,2022,1,0.0
Fatehabad,Haryana,2022,1,0.7748
Jhajjar,Haryana,2022,1,0.0
Nandurbar,Maharashtra,2022,1,0.3729
Kohima,Nagaland,2022,1,0.8012
Dimapur,Nagaland,2022,1,0.6254
Ganganagar,Rajasthan,2022,1,0.4689
Hanumangarh,Rajasthan,2022,1,0.4425
Bilaspur,Chhattisgarh,2022,1,0.43
Jashpur,Chhattisgarh,2022,1,0.4926
Kawardha,Chhattisgarh,2022,1,0.4445
Korba,Chhattisgarh,2022,1,0.4771
Koriya,Chhattisgarh,2022,1,0.4986
Surguja,Chhattisgarh,2022,1,0.4778
Hoshangabad,Madhya Pradesh,2022,1,0.6127
Jabalpur,Madhya Pradesh,2022,1,0.4693
Mandla,Madhya Pradesh,2022,1,0.4291
Mandsaur,Madhya Pradesh,2022,1,0.5748
Morena,Madhya Pradesh,2022,1,0.4961
Rajgarh,Madhya Pradesh,2022,1,0.6519
West Nimar,Madhya Pradesh,2022,1,0.4071
Barwani,Madhya Pradesh,2022,1,0.3467
Dindori,Madhya Pradesh,2022,1,0.445
Harda,Madhya Pradesh,2022,1,0.5996
Katni,Madhya Pradesh,2022,1,0.4449
Neemuch,Madhya Pradesh,2022,1,0.4755
Sheopur,Madhya Pradesh,2022,1,0.4986
Umaria,Madhya Pradesh,2022,1,0.4053
Basti,Uttar Pradesh,2022,1,0.4853
Bulandshahr,Uttar Pradesh,2022,1,0.5191
Etawah,Uttar Pradesh,2022,1,0.4716
Farrukhabad,Uttar Pradesh,2022,1,0.44
Meerut,Uttar Pradesh,2022,1,0.1923
Auraiya,Uttar Pradesh,2022,1,0.2401
Baghpat,Uttar Pradesh,2022,1,0.0
Gautam Buddha Nagar,Uttar Pradesh,2022,1,0.0
Kannauj,Uttar Pradesh,2022,1,0.5517
Sant Kabir Nagar,Uttar Pradesh,2022,1,0.6012
Pithoragarh,Uttarakhand,2022,1,0.5071
Almora,Uttarakhand,2022,1,0.6225
Bageshwar,Uttarakhand,2022,1,0.4957
Chamoli,Uttarakhand,2022,1,0.2447
Champawat,Uttarakhand,2022,1,0.6339
Rudra Prayag,Uttarakhand,2022,1,0.3499
Aizawl,Mizoram,2022,1,0.8474
Lunglei,Mizoram,2022,1,0.8315
Champhai,Mizoram,2022,1,0.8064
Kolasib,Mizoram,2022,1,0.7882
Mamit,Mizoram,2022,1,0.8204
Saiha,Mizoram,2022,1,0.8417
Serchhip,Mizoram,2022,1,0.8214
Bhagalpur,Bihar,2022,1,0.3482
Munger,Bihar,2022,1,0.3393
Rohtas,Bihar,2022,1,0.2648
Saharsa,Bihar,2022,1,0.4311
Sitamarhi,Bihar,2022,1,0.5143
Banka,Bihar,2022,1,0.3068
Bhabua,Bihar,2022,1,0.2954
Bhojpur,Bihar,2022,1,0.3467
Buxar,Bihar,2022,1,0.3774
Jamui,Bihar,2022,1,0.3239
Lakhisarai,Bihar,2022,1,0.4106
Sheikhpura,Bihar,2022,1,0.3574
Sheohar,Bihar,2022,1,0.4625
Supaul,Bihar,2022,1,0.5128
Bokaro,Jharkhand,2022,1,0.3832
Chatra,Jharkhand,2022,1,0.4396
Garhwa,Jharkhand,2022,1,0.4271
Giridih,Jharkhand,2022,1,0.324
Hazaribag,Jharkhand,2022,1,0.4313
Koderma,Jharkhand,2022,1,0.4596
Pakur,Jharkhand,2022,1,0.3815
Sahibganj,Jharkhand,2022,1,0.4227
Banas Kantha,Gujarat,2022,1,0.5612
Mahesana,Gujarat,2022,1,0.5293
Patan,Gujarat,2022,1,0.4635
Dumka,Jharkhand,2022,1,0.3971
Gumla,Jharkhand,2022,1,0.4198
Jamtara,Jharkhand,2022,1,0.3494
Latehar,Jharkhand,2022,1,0.5206
Palamu,Jharkhand,2022,1,0.3823
Pashchim Singhbhum,Jharkhand,2022,1,0.5086
Saraikela Kharsawan,Jharkhand,2022,1,0.3776
Simdega,Jharkhand,2022,1,0.4475
West Midnapore,West Bengal,2022,1,0.4267
East Nimar,Madhya Pradesh,2022,1,0.3847
Guna,Madhya Pradesh,2022,1,0.6031
Shahdol,Madhya Pradesh,2022,1,0.3627
Anuppur,Madhya Pradesh,2022,1,0.3702
Ashoknagar,Madhya Pradesh,2022,1,0.5974
Andaman Islands,Andaman and Nicobar,2022,1,0.5011
Nicobar Islands,Andaman and Nicobar,2022,1,0.5213
Barpeta,Assam,2022,1,0.3856
Cachar,Assam,2022,1,0.5591
Darrang,Assam,2022,1,0.3696
Dhuburi,Assam,2022,1,0.3595
Dibrugarh,Assam,2022,1,0.3717
Goalpara,Assam,2022,1,0.3331
Golaghat,Assam,2022,1,0.4323
Kamrup,Assam,2022,1,0.4155
Karbi Anglong,Assam,2022,1,0.6855
Karimganj,Assam,2022,1,0.4977
Nagaon,Assam,2022,1,0.4063
Nalbari,Assam,2022,1,0.4137
North Cachar Hills,Assam,2022,1,0.736
Sibsagar,Assam,2022,1,0.4317
Sonitpur,Assam,2022,1,0.3769
Bongaigaon,Assam,2022,1,0.5026
Dhemaji,Assam,2022,1,0.3678
Hailakandi,Assam,2022,1,0.5296
Jorhat,Assam,2022,1,0.3975
Kokrajhar,Assam,2022,1,0.498
Lakhimpur,Assam,2022,1,0.4248
Marigaon,Assam,2022,1,0.3457
Tinsukia,Assam,2022,1,0.4768
Delhi,Delhi,2022,1,0.0
Ahmadabad,Gujarat,2022,1,0.4036
Amreli,Gujarat,2022,1,0.4379
Bhavnagar,Gujarat,2022,1,0.3738
Gandhinagar,Gujarat,2022,1,0.4742
Jamnagar,Gujarat,2022,1,0.4249
Kachchh,Gujarat,2022,1,0.229
Rajkot,Gujarat,2022,1,0.4716
Sabar Kantha,Gujarat,2022,1,0.5152
Surendranagar,Gujarat,2022,1,0.4249
Vadodara,Gujarat,2022,1,0.5187
Bhiwani,Haryana,2022,1,0.5895
Gurgaon,Haryana,2022,1,0.0
Jind,Haryana,2022,1,0.7638
Sirsa,Haryana,2022,1,0.6894
Faridabad,Haryana,2022,1,0.0
Bilaspur,Himachal Pradesh,2022,1,0.6334
Chamba,Himachal Pradesh,2022,1,0.1141
Hamirpur,Himachal Pradesh,2022,1,0.6059
Kangra,Himachal Pradesh,2022,1,0.4026
Kinnaur,Himachal Pradesh,2022,1,0.0606
Kullu,Himachal Pradesh,2022,1,0.2569
Lahul and Spiti,Himachal Pradesh,2022,1,-0.0248
Mandi,Himachal Pradesh,2022,1,0.5187
Shimla,Himachal Pradesh,2022,1,0.3321
Sirmaur,Himachal Pradesh,2022,1,0.5402
Solan,Himachal Pradesh,2022,1,0.5622
Una,Himachal Pradesh,2022,1,0.5669
Bishnupur,Manipur,2022,1,0.3149
Chandel,Manipur,2022,1,0.6994
Churachandpur,Manipur,2022,1,0.7488
Senapati,Manipur,2022,1,0.7265
Tamenglong,Manipur,2022,1,0.8531
Thoubal,Manipur,2022,1,0.3822
Ukhrul,Manipur,2022,1,0.782
East Garo Hills,Meghalaya,2022,1,0.577
Jaintia Hills,Meghalaya,2022,1,0.6016
West Khasi Hills,Meghalaya,2022,1,0.6434
Lawngtlai,Mizoram,2022,1,0.8064
Mokokchung,Nagaland,2022,1,0.789
Mon,Nagaland,2022,1,0.7133
Phek,Nagaland,2022,1,0.7501
Tuensang,Nagaland,2022,1,0.7598
Wokha,Nagaland,2022,1,0.7747
Zunheboto,Nagaland,2022,1,0.7815
Sundargarh,Orissa,2022,1,0.4919
Amritsar,Punjab,2022,1,0.5383
Firozpur,Punjab,2022,1,0.6324
Gurdaspur,Punjab,2022,1,0.487
Jalandhar,Punjab,2022,1,0.575
Kapurthala,Punjab,2022,1,0.5601
Ludhiana,Punjab,2022,1,0.5399
Sangrur,Punjab,2022,1,0.7448
Ajmer,Rajasthan,2022,1,0.3662
Alwar,Rajasthan,2022,1,0.2991
Banswara,Rajasthan,2022,1,0.4396
Barmer,Rajasthan,2022,1,0.1694
Bhilwara,Rajasthan,2022,1,0.4205
Bikaner,Rajasthan,2022,1,0.1623
Bundi,Rajasthan,2022,1,0.5598
Chittaurgarh,Rajasthan,2022,1,0.5136
Churu,Rajasthan,2022,1,0.2106
Dungarpur,Rajasthan,2022,1,0.405
Jaisalmer,Rajasthan,2022,1,0.1231
Jalor,Rajasthan,2022,1,0.3304
Jhalawar,Rajasthan,2022,1,0.5654
Jhunjhunun,Rajasthan,2022,1,0.383
Jodhpur,Rajasthan,2022,1,0.2243
Nagaur,Rajasthan,2022,1,0.2395
Pali,Rajasthan,2022,1,0.3095
Sikar,Rajasthan,2022,1,0.3254
Sirohi,Rajasthan,2022,1,0.4232
Tonk,Rajasthan,2022,1,0.6214
East,Sikkim,2022,1,0.5439
North Sikkim,Sikkim,2022,1,0.1458
South Sikkim,Sikkim,2022,1,0.5722
West Sikkim,Sikkim,2022,1,0.3984
West Tripura,Tripura,2022,1,0.5253
Bankura,West Bengal,2022,1,0.424
Barddhaman,West Bengal,2022,1,0.2911
Birbhum,West Bengal,2022,1,0.2665
Darjiling,West Bengal,2022,1,0.5457
Haora,West Bengal,2022,1,0.4383
Hugli,West Bengal,2022,1,0.3311
Jalpaiguri,West Bengal,2022,1,0.4859
Kochbihar,West Bengal,2022,1,0.2914
Maldah,West Bengal,2022,1,0.3274
Murshidabad,West Bengal,2022,1,0.4009
Nadia,West Bengal,2022,1,0.4957
Puruliya,West Bengal,2022,1,0.4143
Kolkata,West Bengal,2022,1,0.2937
North 24 Parganas,West Bengal,2022,1,0.4796
South 24 Parganas,West Bengal,2022,1,0.4164
East Siang,Arunachal Pradesh,2022,1,0.5889
Lohit,Arunachal Pradesh,2022,1,0.6926
Lower Subansiri,Arunachal Pradesh,2022,1,0.589
Tirap,Arunachal Pradesh,2022,1,0.7319
West Siang,Arunachal Pradesh,2022,1,0.6319
Changlang,Arunachal Pradesh,2022,1,0.7504
Lower Dibang Valley,Arunachal Pradesh,2022,1,0.6299
Papum Pare,Arunachal Pradesh,2022,1,0.6861
Aurangabad,Bihar,2022,1,0.2522
Begusarai,Bihar,2022,1,0.5169
Darbhanga,Bihar,2022,1,0.4657
Gaya,Bihar,2022,1,0.3527
Gopalganj,Bihar,2022,1,0.0
Jehanabad,Bihar,2022,1,0.3226
Katihar,Bihar,2022,1,0.5576
Khagaria,Bihar,2022,1,0.4062
Madhubani,Bihar,2022,1,0.4423
Madhepura,Bihar,2022,1,0.4601
Muzaffarpur,Bihar,2022,1,0.4395
Nalanda,Bihar,2022,1,0.4325
Nawada,Bihar,2022,1,0.4279
Pashchim Champaran,Bihar,2022,1,0.0
Patna,Bihar,2022,1,0.356
Purba Champaran,Bihar,2022,1,0.421
Purnia,Bihar,2022,1,0.5463
Samastipur,Bihar,2022,1,0.4901
Saran,Bihar,2022,1,0.3481
Siwan,Bihar,2022,1,0.2772
Vaishali,Bihar,2022,1,0.374
Araria,Bihar,2022,1,0.4897
Kishanganj,Bihar,2022,1,0.3146
Chandigarh,Chandigarh,2022,1,0.0
Raigarh,Chhattisgarh,2022,1,0.4367
Deoghar,Jharkhand,2022,1,0.3268
Godda,Jharkhand,2022,1,0.3948
Lohardaga,Jharkhand,2022,1,0.4842
Ranchi,Jharkhand,2022,1,0.4434
Dhanbad,Jharkhand,2022,1,0.352
Balaghat,Madhya Pradesh,2022,1,0.4845
Betul,Madhya Pradesh,2022,1,0.4601
Bhind,Madhya Pradesh,2022,1,0.4834
Bhopal,Madhya Pradesh,2022,1,0.648
Chhatarpur,Madhya Pradesh,2022,1,0.4888
Chhindwara,Madhya Pradesh,2022,1,0.449
Damoh,Madhya Pradesh,2022,1,0.4749
Datia,Madhya Pradesh,2022,1,0.5375
Dewas,Madhya Pradesh,2022,1,0.5003
Dhar,Madhya Pradesh,2022,1,0.4758
Gwalior,Madhya Pradesh,2022,1,0.4815
Indore,Madhya Pradesh,2022,1,0.5185
Jhabua,Madhya Pradesh,2022,1,0.4222
Narsinghpur,Madhya Pradesh,2022,1,0.5171
Panna,Madhya Pradesh,2022,1,0.4287
Raisen,Madhya Pradesh,2022,1,0.5977
Ratlam,Madhya Pradesh,2022,1,0.5608
Rewa,Madhya Pradesh,2022,1,0.4112
